text	label
#영화 #위아영 #WhileWeareYoung	['O', 'O', 'O']
아들이랑 손톱 손질했더니	['O', 'O', 'O']
맘에드는 핑쿠핑쿠 요즘들어 온니 블랙이던 제옷장에 하나씩 하나씩 핑쿠핑쿠한게 생기는거 보니 이제 봄날이 다가온거 맞는거겠죠	['PDT-B', 'PDT-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
석고상들	['TRV-B']
아이도 활동하는데 무리없고 활동하는데 무리없고	['O', 'O', 'O', 'PDT-B', 'PDT-I']
멋진 추억이 되었어요	['TRV-B', 'TRV-I', 'TRV-I']
호박고구마 톤으로	['O', 'O']
농축에센스 1병이 담겨져 있어	['O', 'O', 'O', 'O']
저도 같이 사용해야겠어요	['PDT-B', 'PDT-I', 'PDT-I']
3 비스티 보이즈 5월 메가박스 신촌	['O', 'O', 'O', 'O', 'O', 'O']
당시 느꼈던 감흥을 다시 느껴봅니다	['O', 'O', 'O', 'O', 'O']
유선으로 된 #물걸레청소기 사용하다가 #오토비스 #무선물걸레청소기 사용하니 왜 이렇게 편한지 왜 이렇게 편한지	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
차 안막히면 금방인거 같은데 차가 막힐 수 있음 살짝	['TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
#마리가든 #마리끌레르 #SEP #셉 #키써블립스틱 #키써블셉 #SEP얼티매트 #매트립	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
걱정되고 여름철 식중독 예방을 위해	['O', 'O', 'O', 'O', 'O']
#퓰랙선크림 산뜻해서 좋네요 산뜻해서 좋네요	['O', 'O', 'O', 'PDT-B', 'PDT-B']
참고	['O']
없네	['O']
1 찰리 윌슨의 전쟁 2월 서울극장	['O', 'O', 'O', 'O', 'O', 'O']
신과함께 못봐서 어쩔 수 없이 강철비 본건데 어쩔 수 없이 강철비 본건데	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
2AwHFmj	['O']
코스알엑스 하이드리움 4종	['O', 'O', 'O']
줄줄줄줄	['O']
부속동 옥상은 별천지다	['TRV-B', 'TRV-I', 'TRV-I']
주말이고 공연이 없어서 닫혀있어서 들어가진 못했음	['O', 'O', 'O', 'O', 'O', 'O']
좋아하는 세럼 3총사	['PDT-B', 'O', 'O']
정말 묵은감 있으나	['O', 'O', 'O']
이렇게 핑크하고 폼도 적절하게 거품도 폼도 적절하게 거품도	['O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-B']
탄력도 떨어지고 잔주름까지	['O', 'O', 'O']
#토너추천	['O']
매트립스틱 부드럽게 발라 내마음에쏙 부드럽게 발라 내마음에쏙	['O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-B']
극장의 커다란 스크린에서 봐야지만 제맛이었다 커다란 스크린에서 봐야지만 제맛이었다	['O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I']
입은듯 안입은듯 편해야되는데 둘다만족	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-B']
개봉	['O']
이렇듯 익숙한 설정과 상황 덕분에 참신하다고는 할 수 없는 작품이지만 이런 상황을 보여주는 방식이 재미있고 능숙하다 미니언즈 시리즈에서 보여줬던 것처럼 재미있게 쉴 새 없이 웃고 즐길 수 있는 작품 아이들과 함께 가볍게 즐기기 좋은 무난하게 재미있는 작품이다 아동용 애니메이션 중 태반이 어른들이 보기엔 곤욕스러운 반면 디즈니픽사를 제외하고 어른들도 재미있게 볼 수 있는 작품은 이정도가 아닐까 싶다 익숙한 설정과 상황 덕분에 참신하다고는 할 수 없는 작품이지만 이런 상황을 보여주는 방식이 재미있고 능숙하다 미니언즈 시리즈에서 보여줬던 것처럼 재미있게 쉴 새 없이 웃고 즐길 수 있는 작품 아이들과 함께 가볍게 즐기기 좋은 무난하게 재미있는 작품이다 아동용 애니메이션 중 태반이 어른들이 보기엔 곤욕스러운 반면 디즈니픽사를 제외하고 어른들도 재미있게 볼 수 있는 작품은 이정도가 아닐까 싶다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-B', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
#팬티기저귀 #기저귀 #육아스타그램 #육아소통 #육아맘 #육아맘일상 #육아일기 #육아템	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
조금만 더워도 땀흘리는 솔아에게	['O', 'O', 'O', 'O']
다음주 개봉을 앞둔 영화  지난 2015년 1월 개봉 당시 영화관을 찾아 패딩턴의 매력 덕분에 배꼽 빠지게 웃었던 추억이 있다 감상 이후 최애 영화 리스트들 중 하나가 된  이 영화의 차기작이 개봉한다니 무조건 봐줘야 하는 작품이다 매력 덕분에 배꼽 빠지게 웃었던 추억이 있다 감상 이후 최애 영화 리스트들 중 하나가 된 이 영화의 차기작이 개봉한다니 무조건 봐줘야 하는 작품이다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O']
먼저 1차대전이 배경이다보니 모든 것이 구식 주인공들이 타는 비행기는 라이트형제가 개발한 쌍엽기 게다가 훈련 방식도 웃음을 자아낼 정도로 원시적이다 개틀링이 고장나면 망치로 때려줘야한다던지 공중에서 적을 머리를 돌려가며 눈으로 식별해서 싸워야 한다던지 그야말로 1차대전 시절 전투기의 아날로그틱한 느낌이 물씬 배어나온다고 해야할까 모든 것이 구식 주인공들이 타는 비행기는 라이트형제가 개발한 쌍엽기 게다가 훈련 방식도 웃음을 자아낼 정도로 원시적이다 개틀링이 고장나면 망치로 때려줘야한다던지 공중에서 적을 머리를 돌려가며 눈으로 식별해서 싸워야 한다던지 그야말로 1차대전 시절 전투기의 아날로그틱한 느낌이 물씬 배어나온다고 해야할까	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
구하기 위해 위험을 무릅쓰고 중국에 건너가게 되고	['O', 'O', 'O', 'O', 'O', 'O', 'O']
또한 내구성과 복원력도 좋고 반영구적이라 경제적이랍니다 내구성과 복원력도 좋고 반영구적이라 경제적이랍니다	['O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-B', 'PDT-B']
너무 휴먼드라마적인 느낌	['MOV-B', 'MOV-I', 'MOV-I']
제꺼 하고 싶은거 꾹 참았네요	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
맘마미아는 한 시대를 풍미했던 스웨디시팝 그룹 ABBA의	['O', 'O', 'O', 'O', 'O', 'O', 'O']
볼 때마다 기분 좋아지는 사진이에요	['O', 'O', 'O', 'O', 'O']
#카누 타고싶어서	['O', 'O']
손님들 대부분이 저번에 못 먹고 가서 다시 왔다고 하시던데	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#본에스티스파이테라피#세럼추천	['O']
연인 빵은 크림 한가득 들어있는 빵이에요	['O', 'O', 'O', 'O', 'O', 'O']
엄마와의 교감형성에 참 좋은거 같다	['O', 'O', 'O', 'O', 'O']
크랜베리 음료수 먹고 분위기에 취해부러따 분위기에 취해부러따	['O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I']
깨끗하게 클렌징 해주는	['PDT-B', 'PDT-I', 'PDT-I']
비타민C 함량이 22라 탄력과 안티에이징까지 기대하고있어요 탄력과 안티에이징까지 기대하고있어요	['O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-B']
#무너짐 없이 여름 내내	['PDT-B', 'PDT-I', 'O', 'O']
엄마 아빠랑 즐겁게 놀고 집중하며	['O', 'O', 'O', 'O', 'O']
주머니에도 쏙 들어가고 작은 핸드백에도 넣어 다니기 편해요	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
#일상 #인친 #소통 #선팔 #맞팔 #여행	['O', 'O', 'O', 'O', 'O', 'O']
1종 젖병  주방세제로 안전하고 안전하고	['O', 'O', 'O', 'O', 'PDT-B']
제자리걸음중 친구가 추천해준 #샬랑드파리앰플	['O', 'O', 'O', 'O']
좋습니다	['O']
#영화블로거 #영화리뷰어 #존윅3 #존윅 #액션영화 #키아누리브스	['O', 'O', 'O', 'O', 'O', 'O']
성분도 착해	['PDT-B', 'PDT-I']
영양과 수분을 동시에 챙겨주는 #라떼코르포멜로그라노	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'O']
자극 주면 안될 것 같아서	['O', 'O', 'O', 'O', 'O']
만들기 위한 교도소 소장의 계략이란 점 프랑켄슈타인도	['O', 'O', 'O', 'O', 'O', 'O', 'O']
천연오일 사용해서그런지	['O', 'O']
일몰을 보러 다시 걸어 커크 파크 비치로	['O', 'O', 'O', 'O', 'O', 'O', 'O']
한글첫걸음	['O']
#1일1앰플 사용하고 있어요	['O', 'O', 'O']
#닥터시드 #drseed #샴푸 #천연샴푸 #트리트먼트#향기좋은샴푸#지성샴푸#산성샴푸#약산성샴푸#대용량샴푸#퍼퓸샴푸	['O', 'O', 'O', 'O', 'O']
심지어는 환상의 분수쇼까지 뭔가 그럴듯하면서도	['MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I']
#mihys35 #아기로션 #아기크림	['O', 'O', 'O']
한잔씩 해요	['O', 'O']
부드러운 촉감은 물론 연약한 아기 피부에	['PDT-B', 'PDT-I', 'PDT-I', 'O', 'O', 'O']
베젤 두께 역시 상당히 얇은 모습입니다	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
이때 많은 오염이 발생한다고 해요	['O', 'O', 'O', 'O', 'O']
치매라고 하면 통상 우스꽝스럽게 여기거나 불쾌해하거나 짜증스러운 그런 이미지를 떠올린다 멀쩡하던 사람이 바보같아지고 함께하는 가족들은 속 뒤집어진다 수많은 작품 속에서 알츠하이머는 그렇게 주변에서 보는 관찰자 입장에서 다루어진다 하지만 이 영화는 다른 관점에서 알츠하이머를 보여주고 있다 바로 알츠하이머에 걸려 서서히 기억을 잃어가는 본인의 입장에서 말이다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
피부가 칙칙했었는뎅 #수면팩 으로 자면서 투명하게 자면서 투명하게	['O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I']
#바쓰앤샴푸 #아토피로션	['O', 'O']
그리고 이건	['O', 'O']
나 억척이미지 깔리는거니	['O', 'O', 'O']
실지하고 있다니 믿음이 가네요 믿음이 가네요	['O', 'O', 'O', 'O', 'PDT-B', 'PDT-I']
20171028 1320 CGV 목동 관람	['O', 'O', 'O', 'O', 'O']
있는 것들이 대부분 이 점이 영화를 재밌게 만들어준다 재밌게 만들어준다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I']
다운받아 봤을테니 국내 개봉의 성공유무는 그다지	['O', 'O', 'O', 'O', 'O', 'O']
동심으로 돌아간 듯 나까지	['O', 'O', 'O', 'O']
#마르세이유 #에어튜너 #AIRTUNER#16단계바람	['O', 'O', 'O']
#효소파우더#세안제추천#가네보#모공케어	['O']
한 다섯 팀은 왔다갔을거야	['O', 'O', 'O', 'O']
암라성분이 즉각적으로 모발을 두껍게 해 즉각적으로 모발을 두껍게 해	['O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
#베지톡스클렌저 하이디 #뷰티후기	['O', 'O', 'O']
렉으로 미치지 말고	['O', 'O', 'O']
초반부에는 그래도 내용이 신선하니까 내용이 신선하니까	['O', 'O', 'O', 'O', 'MOV-B', 'MOV-I']
#걸리쉬 한 햄버거티셔츠	['PDT-B', 'PDT-I', 'O']
아이언맨1만큼 대작은 아니지만 전체적인 완성도는 아이언맨2보다 높은 편 어벤저스의 웜홀 이야기나 그로 인한 후유증 하늘에서 망치를 든 덩치가 내려온 이후 모든 것이 변해버렸다 등 어벤저스와 관련된 대화가 많이 나오긴 하지만 이야기의 전체적인 흐름에서 다른 시리즈와 연결되기 위한 장치는 없기 때문에 이야기의 흐름은 어색하지 않게 진행되고 깔끔하게 끝이 난다	['MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I']
드라이기시간을 확 줄여주니	['PDT-B', 'PDT-I', 'PDT-I']
심지어 지하의 집단은 우리 모두에게 주어진 일조의 행복도 누리기 쉽지 않다 그럼에도 재해의 피해는 가장 먼저 입는다 안타까운 현실이 아닐 수 없다 안타까운 현실이 아닐 수 없다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
5급 수업 중 제일 좋아하는 시간 제일 좋아하는 시간	['O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I']
아직까지 #기저귀가방 챙기는데 여기에	['O', 'O', 'O', 'O']
음량 조절도 가능해요	['O', 'O', 'O']
가루 날림이나 액상이 흐를 염려도 없는	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
환경보호단의 연구원 K와 칼들고 설치는 사이코 여자의 칼들고 설치는 사이코 여자의	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'O', 'O']
성분도 맘에 들어 굿굿	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-B']
701 소고기볶음면 118	['O', 'O', 'O']
찰지고 탄력적인 제형으로	['PDT-B', 'PDT-B', 'PDT-I']
그나마도 40디람 줄려다 30디람 준건데 그나마 이건 진짜 다행이라고 생각함 이건 진짜 다행이라고 생각함	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I']
뭐랄까 아주 비지니스호텔에 충실한그런 아주 비지니스호텔에 충실한그런	['O', 'O', 'O', 'O', 'TRV-B', 'TRV-I', 'TRV-I']
#줄기세포배양액 화장품으로 유명하죠 유명하죠	['O', 'O', 'O', 'PDT-B']
쉽게 바꾸질 못하는 모습을 보니	['O', 'O', 'O', 'O', 'O']
내용이야 뻔하지만 셔터와 마찬가지로 막판 반전이 기다리고 있다	['MOV-B', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O']
요즘 넘나 푸석푸석 건조해져서 1일1팩 중이에요	['O', 'O', 'O', 'O', 'O', 'O']
#헤어팩 #실크트리트먼트	['O', 'O']
산뜻해서 좋공 흡수도 잘되는데 크림	['PDT-B', 'PDT-B', 'PDT-B', 'PDT-I', 'O']
#무료샘플신청 #불만족시환불	['O', 'O']
착한 무기 자외선 차단 #선쿠션	['PDT-B', 'O', 'O', 'O', 'O']
#홈트너 #까칠한수세미 를	['O', 'O', 'O']
헤라 블랙파운데이션 써보는데	['O', 'O', 'O']
999 살균으로 유해세균을 최단시간에 박멸	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I']
#유아용통풍시트 #통풍시트 #COMFYair #COMFY #육아정보 #육아용품 #딸바보 #육아맘 #육아일상 #도치맘 #유모차쿨시트 #카시트쿨시트	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
기계건으로 전화하는 거 싫어 왜 제대로 된 걸 손에 넣기가 이렇게 힘이 들까	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
이 영화에서 어떤 철학이나 의미를 찾을 필요는 없다 애초에 6070년대 B급영화에 대한 애정을 듬뿍 담아 만든 영화이고 그걸 타란티노 식으로 제대로 보여주고 있다 B급은 B급 다워야한다 그리고 타란티노는 그걸 누구보다도 가장 잘 표현할 수 있는 감독이다 1시간 동안 숨죽이며 본 뒤 1시간 동안 웃고 박수치며 볼 수 있는 영화 그것이 데쓰프루프이다 B급영화에 대한 애정을 듬뿍 담아 만든 영화이고 그걸 타란티노 식으로 제대로 보여주고 있다 B급은 B급 다워야한다 그리고 타란티노는 그걸 누구보다도 가장 잘 표현할 수 있는 감독이다 1시간 동안 숨죽이며 본 뒤 1시간 동안 웃고 박수치며 볼 수 있는 영화 그것이 데쓰프루프이다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'MOV-B', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O']
무조건 한번에 다 해결될수있는	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
나를 아는 이 영화를 먼저 본 지인들도 다들 내가 보면 좋아할거라고 했는데 먼저 본 지인들도 다들 내가 보면 좋아할거라고 했는데	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
두 시간 꼬박 식사	['TRV-B', 'TRV-I', 'TRV-I', 'TRV-I']
경비를 많이 아끼실 수 있어요	['TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
그지존 도착 거지존	['O', 'O', 'O']
영화후기 희망의 절대적 씨앗은 사랑이다	['O', 'O', 'O', 'O', 'O']
천연 아로마오일이 함유된	['O', 'O', 'O']
주인공이 너무 말이 많은 것만 뻬면 너무 말이 많은 것만 뻬면	['O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
진짜 열심히 사용했는데	['O', 'O', 'O']
민감성 피부도 안심하고 사용할 수 있어요	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
하지만 철저히 재미만을 추구한 영화들 속에서	['O', 'O', 'O', 'O', 'O', 'O']
작은 내 귀에도 편하게 잘 맞고 편하게 잘 맞고	['O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-B', 'PDT-I']
오랜만에 따뜻한 영화를 봐서 좋았다 따뜻한 영화를 봐서 좋았다	['O', 'O', 'O', 'O', 'O', 'MOV-B', 'O', 'O', 'MOV-B']
역시 FHI는 고데기가 갑	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
삼성 노트북 Pen S와 함께 해보세요 함께 해보세요	['O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I']
#영화 #염력	['O', 'O']
남부투어에 기대가 커서	['TRV-B', 'TRV-I', 'TRV-I']
나도 하나 장만했지롱 이건 나중에 따로 자세히	['O', 'O', 'O', 'O', 'O', 'O', 'O']
정말 좋아하는 여자라면 누군가 그녀를 아끼고 사랑해주면 그녀가 행복하길 진심으로 빌어주게 된다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
아 참고로 투어신청은 따로 없고 진행되는 일정에 참여하시기만 하면 됩니다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
블로그에 댓글로 문의 드렸는데	['O', 'O', 'O', 'O']
#에코백#이벤트 #스타몽뜨레 #TRIWA#eco	['O', 'O', 'O']
떨어뜨리는 역으로 등장 마블 히어로물에는 거의	['O', 'O', 'O', 'O', 'O', 'O']
#헤어그램	['O']
아이와 함께 즐기러 가기 넘 좋아요	['TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
완전 즐겨사용하는 #낫츠 더 가든 로즈 앰플 토너	['PDT-B', 'PDT-I', 'O', 'O', 'O', 'O', 'O', 'O']
돋보이는 3D 애니메이션 엔딩 크레딧 시의	['MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'O']
#마데카소사이드 #3중수분진정 #마데카황금비	['O', 'O', 'O']
#라이프플랑크톤클리어에센스 #민감피부진정 #맑은피부톤 #얼루어품평단 #르뷰 #온천수에센스 #라이프틀랑크톤 #흔들어쓰세요 #피부관리 #뷰티템 #인생에센스	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
주지스님의 배려이다	['O', 'O']
#puraelle #뽀송뽀송 #촉촉한 #보습 #남편을위한	['O', 'O', 'O', 'O', 'O']
#밀리언레드 #밀리언레드립 #밀리언레드픽션립 #립추천 #립메이크업 #뷰티스타그램 #뷰스타그램 #인생립 #틴트추천 #틴트 #립틴트 # 립틴트추천 #beauty #르뷰 #sponsored @allurekorea	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#템퍼 #tempur #템퍼밀레니엄베개 #일상스타그램 #일상 #집 #홈스타그램	['O', 'O', 'O', 'O', 'O', 'O', 'O']
드디어 #쿠쿠 #전기렌지 만나봤어요	['O', 'O', 'O', 'O']
#무비스타그램 #movie #cinema #film #spidermanhomecoming	['O', 'O', 'O', 'O', 'O']
#영화블로거 #영화리뷰어 #롱샷 #시사회초대 #럽카키의수다공간	['O', 'O', 'O', 'O', 'O']
저 노란 파라속 뒤부터가 녹차밭이다	['O', 'O', 'O', 'O', 'O']
자연 유래 성분 및	['O', 'O', 'O', 'O']
순한 성분에 자와선은 철벽 차단	['PDT-B', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
#영화 #영화리뷰 #영화후기 #imf #영화그램 #영화스타그램 #공감글	['O', 'O', 'O', 'O', 'O', 'O', 'O']
이런 젠장	['PDT-B', 'PDT-I']
메인이 되는 곡 ABBA의 ABBA음반의 수록곡이었다	['O', 'O', 'O', 'O', 'O', 'O']
박시한 디자인이라 감쪽같아요	['PDT-B', 'PDT-I', 'PDT-B']
내용물에센스가 넘치고 밀착력도있고	['PDT-B', 'PDT-I', 'PDT-B']
소개하는 식으로 흘러간다 주인공의 친구인 의사 잭은	['O', 'O', 'O', 'O', 'O', 'O', 'O']
#산다화비타민C화이트닝에센스	['O']
뚜껑도 세척하기 편한걸루 선택 세척하기 편한걸루 선택	['O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'O']
오일과 만나 보습력 대박입니당 보습력 대박입니당	['O', 'O', 'O', 'O', 'PDT-B', 'PDT-I']
골고루 잘 흡수되도록 마사지 해줬답니다	['O', 'O', 'O', 'O', 'O']
항산화 작용에도 뛰어나다고 하니 안티에이징 따로 안해도 되겠죵 안티에이징 따로 안해도 되겠죵	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
여기에 세련되고 고급스런 디자인과 세련되고 고급스런 디자인과	['O', 'O', 'O', 'O', 'PDT-B', 'PDT-B', 'O']
보태니컬 가랜드랑 같이 해놓으니 더 만족도 UP 더 만족도 UP	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
교동점이랑 포남동점 두 개 있는거 같은데	['O', 'O', 'O', 'O', 'O', 'O']
#마리가든 #마리끌레르 #진주코스메틱 #여배우크림 #메이크업베이스 #광채베이스	['O', 'O', 'O', 'O', 'O', 'O']
시원하고 촉촉하니 건조할때 딱	['PDT-B', 'PDT-B', 'PDT-B', 'PDT-I']
#물광메이크업	['O']
알고 보니 100 유기농 순면이라	['O', 'O', 'O', 'O', 'O']
